,file_name,ppe_id,anchor,nao_processados_count,total_esperado,nao_processados_loss_percentage
160,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,3,147,181,18.784530386740332
161,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,4,179,181,1.1049723756906076
162,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,5,154,181,14.917127071823206
163,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,6,147,181,18.784530386740332
164,CLB_C4P3_data.csv,ble-pd-B43A31EF7B45,7,139,181,23.204419889502763
165,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,1,167,181,7.734806629834254
166,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,2,149,181,17.67955801104972
167,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,3,156,181,13.812154696132598
168,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,4,181,181,0.0
169,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,5,156,181,13.812154696132598
170,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,6,155,181,14.3646408839779
171,CLB_C4P4_data.csv,ble-pd-B43A31EF7B45,7,154,181,14.917127071823206
172,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,1,164,181,9.392265193370166
173,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,2,170,181,6.077348066298343
174,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,3,182,181,0.0
175,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,4,181,181,0.0
176,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,5,147,181,18.784530386740332
177,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,6,126,181,30.386740331491712
178,CLB_C4P5_data.csv,ble-pd-B43A31EF7B45,7,153,181,15.469613259668508
179,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,1,157,181,13.259668508287293
180,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,2,173,181,4.41988950276243
181,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,3,180,181,0.5524861878453038
182,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,4,158,181,12.70718232044199
183,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,5,139,181,23.204419889502763
184,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,6,126,181,30.386740331491712
185,CLB_C4P6_data.csv,ble-pd-B43A31EF7B45,7,144,181,20.441988950276244
186,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,1,169,181,6.629834254143646
187,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,2,176,181,2.7624309392265194
188,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,3,175,181,3.314917127071823
189,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,4,160,181,11.602209944751381
190,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,5,141,181,22.099447513812155
191,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,6,94,181,48.06629834254144
192,CLB_Oficina_data.csv,ble-pd-B43A31EF7B45,7,142,181,21.54696132596685
193,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,1,170,181,6.077348066298343
194,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,2,167,181,7.734806629834254
195,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,3,181,181,0.0
196,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,4,142,181,21.54696132596685
197,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,5,161,181,11.049723756906078
198,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,6,165,181,8.83977900552486
199,CLB_PORTAdeENTRADA_data.csv,ble-pd-B43A31EF7B45,7,166,181,8.287292817679557
200,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,1,166,181,8.287292817679557
201,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,2,149,181,17.67955801104972
202,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,3,181,181,0.0
203,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,4,176,181,2.7624309392265194
204,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,5,164,181,9.392265193370166
205,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,6,95,181,47.51381215469613
206,CLB_SALAdeREUNIAO_data.csv,ble-pd-B43A31EF7B45,7,167,181,7.734806629834254
